depersonalize,NONSHIFTER
depict,NONSHIFTER
depilate,NONSHIFTER
deplane,NONSHIFTER
deplete,SHIFTER
deplore,NONSHIFTER
deploy,NONSHIFTER
deplumate,NONSHIFTER
deplume,NONSHIFTER
depolarise,NONSHIFTER
depolarize,NONSHIFTER
depone,NONSHIFTER
depopulate,NONSHIFTER
deport,SHIFTER
depose,SHIFTER
deposit,NONSHIFTER
deprave,SHIFTER
deprecate,NONSHIFTER
depreciate,NONSHIFTER
depress,SHIFTER
depressurise,NONSHIFTER
depressurize,NONSHIFTER
deprive,SHIFTER
depute,NONSHIFTER
deputise,NONSHIFTER
deputize,NONSHIFTER
deracinate,SHIFTER
derail,NONSHIFTER
derange,SHIFTER
derate,NONSHIFTER
derecognise,NONSHIFTER
derecognize,NONSHIFTER
deregulate,NONSHIFTER
derequisition,NONSHIFTER
derestrict,NONSHIFTER
deride,NONSHIFTER
derive,NONSHIFTER
derogate,NONSHIFTER
desacralize,NONSHIFTER
desalinate,NONSHIFTER
desalinise,NONSHIFTER
desalinize,NONSHIFTER
desalt,NONSHIFTER
descale,NONSHIFTER
descant,NONSHIFTER
descant_on,NONSHIFTER
descend,SHIFTER
describe,NONSHIFTER
descry,NONSHIFTER
desecrate,SHIFTER
desegregate,NONSHIFTER
desensitise,NONSHIFTER
desensitize,NONSHIFTER
desert,SHIFTER
deserve,NONSHIFTER
desex,NONSHIFTER
desexualise,NONSHIFTER
desexualize,NONSHIFTER
desiccate,NONSHIFTER
design,NONSHIFTER
designate,NONSHIFTER
desire,NONSHIFTER
desist,SHIFTER
desolate,SHIFTER
desorb,NONSHIFTER
despair,NONSHIFTER
despatch,NONSHIFTER
despise,NONSHIFTER
despoil,NONSHIFTER
despond,NONSHIFTER
desquamate,NONSHIFTER
destabilise,SHIFTER
destabilize,SHIFTER
destain,NONSHIFTER
destalinise,NONSHIFTER
destalinize,NONSHIFTER
destine,NONSHIFTER
destress,NONSHIFTER
destroy,SHIFTER
destruct,SHIFTER
desulfurize,NONSHIFTER
desulphurize,NONSHIFTER
desynchronise,NONSHIFTER
desynchronize,NONSHIFTER
detach,SHIFTER
detail,NONSHIFTER
detain,SHIFTER
detect,NONSHIFTER
deter,SHIFTER
deterge,SHIFTER
deteriorate,SHIFTER
determine,NONSHIFTER
detest,NONSHIFTER
dethaw,NONSHIFTER
dethrone,NONSHIFTER
detick,NONSHIFTER
detonate,NONSHIFTER
detour,NONSHIFTER
detox,NONSHIFTER
detoxicate,NONSHIFTER
detoxify,NONSHIFTER
detract,SHIFTER
detrain,NONSHIFTER
detransitivise,NONSHIFTER
detransitivize,NONSHIFTER
detribalise,NONSHIFTER
detribalize,NONSHIFTER
detusk,NONSHIFTER
devaluate,NONSHIFTER
devalue,NONSHIFTER
devastate,SHIFTER
devein,NONSHIFTER
develop,NONSHIFTER
deviate,SHIFTER
devil,NONSHIFTER
devilise,NONSHIFTER
devilize,NONSHIFTER
devise,NONSHIFTER
devitalise,SHIFTER
devitalize,SHIFTER
devitrify,NONSHIFTER
devoice,NONSHIFTER
devolve,SHIFTER
devolve_on,NONSHIFTER
devote,NONSHIFTER
devour,SHIFTER
diabolise,NONSHIFTER
diabolize,NONSHIFTER
diagnose,NONSHIFTER
diagonalise,NONSHIFTER
diagonalize,NONSHIFTER
diagram,NONSHIFTER
dial,NONSHIFTER
dialyse,NONSHIFTER
dialyze,NONSHIFTER
diazotize,NONSHIFTER
dibble,NONSHIFTER
dice,NONSHIFTER
dichotomise,NONSHIFTER
dichotomize,NONSHIFTER
dicker,NONSHIFTER
dictate,NONSHIFTER
didder,NONSHIFTER
diddle,NONSHIFTER
die,SHIFTER
die_away,SHIFTER
die_back,SHIFTER
die_down,SHIFTER
die_off,SHIFTER
die_out,SHIFTER
diet,NONSHIFTER
differ,NONSHIFTER
differentiate,NONSHIFTER
diffract,NONSHIFTER
diffuse,NONSHIFTER
dig,NONSHIFTER
dig_in,NONSHIFTER
dig_out,NONSHIFTER
dig_up,NONSHIFTER
digest,NONSHIFTER
digitalise,NONSHIFTER
digitalize,NONSHIFTER
digitise,NONSHIFTER
digitize,NONSHIFTER
dignify,NONSHIFTER
digress,NONSHIFTER
dike,NONSHIFTER
dilapidate,SHIFTER
dilate,NONSHIFTER
dilly-dally,SHIFTER
dillydally,SHIFTER
dilute,NONSHIFTER
dim,SHIFTER
dimension,NONSHIFTER
diminish,SHIFTER
dimple,NONSHIFTER
din,NONSHIFTER
dine,NONSHIFTER
dine_in,NONSHIFTER
dine_out,NONSHIFTER
ding,NONSHIFTER
dingdong,NONSHIFTER
dinge,NONSHIFTER
dip,SHIFTER
diphthongise,NONSHIFTER
diphthongize,NONSHIFTER
direct,NONSHIFTER
dirty,NONSHIFTER
disable,SHIFTER
disabuse,NONSHIFTER
disaccord,NONSHIFTER
disadvantage,NONSHIFTER
disaffect,NONSHIFTER
disafforest,NONSHIFTER
disagree,NONSHIFTER
disagree_with,NONSHIFTER
disallow,SHIFTER
disambiguate,NONSHIFTER
disappear,SHIFTER
disappoint,NONSHIFTER
disapprove,NONSHIFTER
disarm,SHIFTER
disarrange,NONSHIFTER
disarray,NONSHIFTER
disarticulate,SHIFTER
disassemble,SHIFTER
disassociate,NONSHIFTER
disavow,NONSHIFTER
disband,SHIFTER
disbar,NONSHIFTER
disbelieve,NONSHIFTER
disbud,NONSHIFTER
disburden,SHIFTER
disburse,NONSHIFTER
disc-jockey,NONSHIFTER
discard,SHIFTER
discase,NONSHIFTER
discern,NONSHIFTER
discerp,SHIFTER
discharge,SHIFTER
discipline,NONSHIFTER
disclaim,NONSHIFTER
disclose,NONSHIFTER
disco,NONSHIFTER
discolor,NONSHIFTER
discolorise,NONSHIFTER
discolorize,NONSHIFTER
discolour,NONSHIFTER
discolourise,NONSHIFTER
discombobulate,NONSHIFTER
discomfit,NONSHIFTER
discommode,NONSHIFTER
discompose,NONSHIFTER
disconcert,NONSHIFTER
disconnect,SHIFTER
discontent,NONSHIFTER
discontinue,SHIFTER
discord,NONSHIFTER
discount,SHIFTER
discountenance,SHIFTER
discourage,SHIFTER
discourse,NONSHIFTER
discover,NONSHIFTER
discredit,NONSHIFTER
discriminate,NONSHIFTER
discuss,NONSHIFTER
disdain,SHIFTER
disembark,NONSHIFTER
disembarrass,SHIFTER
disembody,NONSHIFTER
disembowel,NONSHIFTER
disembroil,SHIFTER
disenable,SHIFTER
disenchant,NONSHIFTER
disencumber,SHIFTER
disenfranchise,NONSHIFTER
disengage,SHIFTER
disentangle,SHIFTER
disestablish,NONSHIFTER
disesteem,NONSHIFTER
disfavor,NONSHIFTER
disfavour,NONSHIFTER
disfigure,NONSHIFTER
disforest,NONSHIFTER
disfranchise,NONSHIFTER
disgorge,NONSHIFTER
disgrace,NONSHIFTER
disgruntle,NONSHIFTER
disguise,NONSHIFTER
disgust,NONSHIFTER
dish,NONSHIFTER
dish_out,NONSHIFTER
dish_up,NONSHIFTER
disharmonize,NONSHIFTER
dishearten,NONSHIFTER
dishevel,NONSHIFTER
dishonor,NONSHIFTER
dishonour,NONSHIFTER
disillusion,NONSHIFTER
disincarnate,NONSHIFTER
disincline,NONSHIFTER
disinfect,NONSHIFTER
disinfest,NONSHIFTER
disinherit,NONSHIFTER
disintegrate,SHIFTER
disinter,NONSHIFTER
disinvest,SHIFTER
disinvolve,SHIFTER
disjoin,SHIFTER
disjoint,SHIFTER
disk,NONSHIFTER
disk-jockey,NONSHIFTER
dislike,NONSHIFTER
dislocate,NONSHIFTER
dislodge,SHIFTER
dismantle,SHIFTER
dismay,NONSHIFTER
dismember,SHIFTER
dismiss,SHIFTER
dismount,NONSHIFTER
disobey,NONSHIFTER
disoblige,NONSHIFTER
disorder,NONSHIFTER
disorganise,NONSHIFTER
disorganize,NONSHIFTER
disorient,NONSHIFTER
disorientate,NONSHIFTER
disown,SHIFTER
disparage,NONSHIFTER
dispatch,SHIFTER
dispel,SHIFTER
dispense,NONSHIFTER
dispense_with,SHIFTER
disperse,SHIFTER
dispirit,NONSHIFTER
displace,SHIFTER
display,NONSHIFTER
displease,NONSHIFTER
displume,NONSHIFTER
disport,NONSHIFTER
dispose,SHIFTER
dispose_of,NONSHIFTER
dispossess,NONSHIFTER
dispread,NONSHIFTER
disprove,SHIFTER
dispute,NONSHIFTER
disqualify,SHIFTER
disquiet,NONSHIFTER
disregard,SHIFTER
disrespect,NONSHIFTER
disrobe,NONSHIFTER
disrupt,SHIFTER
diss,NONSHIFTER
dissatisfy,NONSHIFTER
dissect,NONSHIFTER
dissemble,NONSHIFTER
disseminate,NONSHIFTER
dissent,NONSHIFTER
dissertate,NONSHIFTER
dissever,NONSHIFTER
dissimilate,NONSHIFTER
dissimulate,NONSHIFTER
dissipate,SHIFTER
dissociate,NONSHIFTER
dissolve,SHIFTER
dissonate,NONSHIFTER
dissuade,SHIFTER
distance,NONSHIFTER
distemper,NONSHIFTER
distend,NONSHIFTER
distil,NONSHIFTER
distill,NONSHIFTER
distinguish,NONSHIFTER
distort,NONSHIFTER
distract,NONSHIFTER
distrain,NONSHIFTER
distress,NONSHIFTER
distribute,NONSHIFTER
district,NONSHIFTER
distrust,NONSHIFTER
disturb,SHIFTER
disunify,SHIFTER
disunite,NONSHIFTER
ditch,SHIFTER
dither,NONSHIFTER
ditto,NONSHIFTER
divagate,NONSHIFTER
divaricate,NONSHIFTER
dive,SHIFTER
dive-bomb,NONSHIFTER
diverge,NONSHIFTER
diversify,NONSHIFTER
divert,SHIFTER
divest,SHIFTER
divide,NONSHIFTER
divine,NONSHIFTER
divorce,NONSHIFTER
divulge,NONSHIFTER
divvy_up,NONSHIFTER
dizen,NONSHIFTER
dizzy,NONSHIFTER
dj,NONSHIFTER
do,NONSHIFTER
do_by,NONSHIFTER
do_in,SHIFTER
do_up,NONSHIFTER
dock,NONSHIFTER
docket,NONSHIFTER
doctor,NONSHIFTER
doctor_up,NONSHIFTER
document,NONSHIFTER
dodder,NONSHIFTER
dodge,SHIFTER
doff,NONSHIFTER
dog,NONSHIFTER
dogfight,NONSHIFTER
dogmatise,NONSHIFTER
dogmatize,NONSHIFTER
dogsled,NONSHIFTER
dole_out,NONSHIFTER
doll_up,NONSHIFTER
domesticate,NONSHIFTER
domesticise,NONSHIFTER
domesticize,NONSHIFTER
domicile,NONSHIFTER
domiciliate,NONSHIFTER
dominate,NONSHIFTER
domineer,NONSHIFTER
don,NONSHIFTER
donate,NONSHIFTER
dong,NONSHIFTER
doodle,NONSHIFTER
doom,NONSHIFTER
dope,NONSHIFTER
dope_off,NONSHIFTER
dope_up,NONSHIFTER
dose,NONSHIFTER
doss,NONSHIFTER
doss_down,NONSHIFTER
dot,NONSHIFTER
dote,NONSHIFTER
double,NONSHIFTER
double-check,NONSHIFTER
double-date,NONSHIFTER
double-glaze,NONSHIFTER
double-park,NONSHIFTER
double-space,NONSHIFTER
double-team,NONSHIFTER
double_back,NONSHIFTER
double_over,NONSHIFTER
double_up,NONSHIFTER
doubt,NONSHIFTER
douche,NONSHIFTER
douse,SHIFTER
dovetail,NONSHIFTER
dower,NONSHIFTER
down,SHIFTER
downgrade,NONSHIFTER
download,NONSHIFTER
downplay,NONSHIFTER
downsize,SHIFTER
dowse,NONSHIFTER
doze,NONSHIFTER
doze_off,NONSHIFTER
draft,NONSHIFTER
drag,NONSHIFTER
drag_down,NONSHIFTER
drag_in,NONSHIFTER
drag_on,NONSHIFTER
drag_out,NONSHIFTER
drag_up,NONSHIFTER
draggle,NONSHIFTER
dragoon,NONSHIFTER
drain,SHIFTER
dramatise,NONSHIFTER
dramatize,NONSHIFTER
drape,NONSHIFTER
draught,NONSHIFTER
draw,NONSHIFTER
draw_away,NONSHIFTER
draw_back,SHIFTER
draw_in,NONSHIFTER
draw_off,NONSHIFTER
draw_out,SHIFTER
draw_together,NONSHIFTER
draw_up,NONSHIFTER
drawl,NONSHIFTER
dread,NONSHIFTER
dream,NONSHIFTER
dream_up,NONSHIFTER
dredge,NONSHIFTER
dredge_up,NONSHIFTER
drench,NONSHIFTER
dress,NONSHIFTER
dress_down,NONSHIFTER
dress_out,NONSHIFTER
dress_up,NONSHIFTER
dribble,NONSHIFTER
drift,SHIFTER
drift_apart,NONSHIFTER
drift_away,NONSHIFTER
drift_off,NONSHIFTER
drill,NONSHIFTER
drill_in,NONSHIFTER
drink,NONSHIFTER
drink_down,NONSHIFTER
drink_in,NONSHIFTER
drink_up,NONSHIFTER
drip,NONSHIFTER
drip-dry,NONSHIFTER
drive,SHIFTER
drive_around,NONSHIFTER
drive_away,SHIFTER
drive_back,SHIFTER
drive_in,NONSHIFTER
drive_off,SHIFTER
drive_out,SHIFTER
drive_up,NONSHIFTER
drivel,NONSHIFTER
drizzle,NONSHIFTER
drone,NONSHIFTER
drone_on,NONSHIFTER
drool,NONSHIFTER
drool_over,NONSHIFTER
droop,NONSHIFTER
drop,SHIFTER
drop-kick,NONSHIFTER
drop_away,SHIFTER
drop_back,NONSHIFTER
drop_behind,NONSHIFTER
drop_by,NONSHIFTER
drop_down,SHIFTER
drop_in,NONSHIFTER
drop_off,SHIFTER
drop_open,NONSHIFTER
drop_out,NONSHIFTER
dropforge,NONSHIFTER
dropkick,NONSHIFTER
drown,NONSHIFTER
drown_out,NONSHIFTER
drowse,NONSHIFTER
drowse_off,NONSHIFTER
drub,NONSHIFTER
drudge,NONSHIFTER
drug,NONSHIFTER
drum,NONSHIFTER
drum_out,SHIFTER
drum_up,NONSHIFTER
dry,NONSHIFTER
dry-dock,NONSHIFTER
dry-nurse,NONSHIFTER
dry-rot,NONSHIFTER
dry-wall,NONSHIFTER
dry_out,NONSHIFTER
dry_up,NONSHIFTER
drydock,NONSHIFTER
dub,NONSHIFTER
duck,SHIFTER
duel,NONSHIFTER
dulcify,NONSHIFTER
dulcorate,NONSHIFTER
dull,SHIFTER
dumbfound,NONSHIFTER
dummy,NONSHIFTER
dummy_up,NONSHIFTER
dump,SHIFTER
dun,NONSHIFTER
dung,NONSHIFTER
dunk,NONSHIFTER
dupe,NONSHIFTER
duplex,NONSHIFTER
duplicate,NONSHIFTER
dusk,NONSHIFTER
dust,NONSHIFTER
dwarf,NONSHIFTER
dwell,NONSHIFTER
dwell_on,NONSHIFTER
dwindle,SHIFTER
dwindle_away,SHIFTER
dwindle_down,SHIFTER
dye,NONSHIFTER
dyke,NONSHIFTER
dynamise,NONSHIFTER
dynamite,NONSHIFTER
dynamize,NONSHIFTER
e-mail,NONSHIFTER
eagle,NONSHIFTER
earmark,NONSHIFTER
earn,NONSHIFTER
earth,NONSHIFTER
earth_up,NONSHIFTER
ease,SHIFTER
ease_off,SHIFTER
ease_up,SHIFTER
eat,SHIFTER
eat_away,SHIFTER
eat_in,NONSHIFTER
eat_on,NONSHIFTER
eat_out,NONSHIFTER
eat_up,SHIFTER
eavesdrop,NONSHIFTER
ebb,SHIFTER
ebb_away,NONSHIFTER
ebb_down,NONSHIFTER
ebb_off,NONSHIFTER
ebb_out,NONSHIFTER
ebonise,NONSHIFTER
ebonize,NONSHIFTER
echo,NONSHIFTER
eclipse,NONSHIFTER
economise,NONSHIFTER
economize,NONSHIFTER
eddy,NONSHIFTER
edge,NONSHIFTER
edge_in,NONSHIFTER
edge_up,NONSHIFTER
edify,NONSHIFTER
edit,NONSHIFTER
edit_out,NONSHIFTER
editorialise,NONSHIFTER
editorialize,NONSHIFTER
educate,NONSHIFTER
educe,NONSHIFTER
edulcorate,NONSHIFTER
eff,NONSHIFTER
efface,SHIFTER
effect,NONSHIFTER
effectuate,NONSHIFTER
effeminise,NONSHIFTER
effeminize,NONSHIFTER
effervesce,NONSHIFTER
effloresce,NONSHIFTER
effuse,NONSHIFTER
egest,SHIFTER
egg,NONSHIFTER
egg_on,NONSHIFTER
egotrip,NONSHIFTER
egress,NONSHIFTER
ejaculate,NONSHIFTER
eject,SHIFTER
eke_out,NONSHIFTER
elaborate,NONSHIFTER
elapse,NONSHIFTER
elate,NONSHIFTER
elbow,NONSHIFTER
elect,NONSHIFTER
electioneer,NONSHIFTER
electrify,NONSHIFTER
electrocute,NONSHIFTER
electroplate,NONSHIFTER
elegise,NONSHIFTER
elegize,NONSHIFTER
elevate,NONSHIFTER
elicit,NONSHIFTER
elide,SHIFTER
eliminate,SHIFTER
elocute,NONSHIFTER
elongate,NONSHIFTER
elope,NONSHIFTER
elucidate,SHIFTER
elude,SHIFTER
elute,NONSHIFTER
emaciate,NONSHIFTER
email,NONSHIFTER
emanate,NONSHIFTER
emancipate,NONSHIFTER
emasculate,SHIFTER
embalm,NONSHIFTER
embank,NONSHIFTER
embargo,NONSHIFTER
embark,NONSHIFTER
embark_on,NONSHIFTER
embarrass,SHIFTER
embattle,NONSHIFTER
embed,NONSHIFTER
embellish,NONSHIFTER
embezzle,NONSHIFTER
embitter,NONSHIFTER
emblazon,NONSHIFTER
embody,NONSHIFTER
embolden,NONSHIFTER
emboss,NONSHIFTER
embower,NONSHIFTER
embrace,NONSHIFTER
embrangle,NONSHIFTER
embrittle,NONSHIFTER
embrocate,NONSHIFTER
embroider,NONSHIFTER
embroil,NONSHIFTER
embrown,NONSHIFTER
emcee,NONSHIFTER
emend,NONSHIFTER
emerge,NONSHIFTER
emigrate,NONSHIFTER
emit,NONSHIFTER
emote,NONSHIFTER
empale,NONSHIFTER
empanel,NONSHIFTER
empathise,NONSHIFTER
empathize,NONSHIFTER
emphasise,NONSHIFTER
emphasize,NONSHIFTER
emplace,NONSHIFTER
emplane,NONSHIFTER
employ,NONSHIFTER
empower,NONSHIFTER
empty,SHIFTER
empurple,NONSHIFTER
emulate,NONSHIFTER
emulsify,NONSHIFTER
enable,NONSHIFTER
enact,NONSHIFTER
enamel,NONSHIFTER
enamor,NONSHIFTER
enamour,NONSHIFTER
encamp,NONSHIFTER
encapsulate,NONSHIFTER
encase,NONSHIFTER
enchain,NONSHIFTER
enchant,NONSHIFTER
encipher,NONSHIFTER
encircle,NONSHIFTER
enclose,NONSHIFTER
enclothe,NONSHIFTER
encode,NONSHIFTER
encompass,NONSHIFTER
encore,NONSHIFTER
encounter,NONSHIFTER
encourage,NONSHIFTER
encrimson,NONSHIFTER
encroach,SHIFTER
encroach_upon,NONSHIFTER
encrust,NONSHIFTER
encrypt,NONSHIFTER
encumber,SHIFTER
end,SHIFTER
end_up,NONSHIFTER
endanger,SHIFTER
endear,NONSHIFTER
endeavor,NONSHIFTER
endeavour,NONSHIFTER
endorse,NONSHIFTER
endow,NONSHIFTER
endue,NONSHIFTER
endure,NONSHIFTER
energise,NONSHIFTER
energize,NONSHIFTER
enervate,NONSHIFTER
enfeeble,SHIFTER
enfeoff,NONSHIFTER
enfilade,NONSHIFTER
enfold,NONSHIFTER
enforce,NONSHIFTER
enfranchise,SHIFTER
engage,NONSHIFTER
engender,NONSHIFTER
engild,NONSHIFTER
engineer,NONSHIFTER
englut,NONSHIFTER
engorge,NONSHIFTER
engraft,NONSHIFTER
engrave,NONSHIFTER
engross,NONSHIFTER
engulf,NONSHIFTER
enhance,NONSHIFTER
enjoin,NONSHIFTER
enjoy,NONSHIFTER
enkindle,NONSHIFTER
enlace,NONSHIFTER
enlarge,NONSHIFTER
enlighten,NONSHIFTER
enlist,NONSHIFTER
enliven,NONSHIFTER
enmesh,NONSHIFTER
ennoble,NONSHIFTER
enounce,NONSHIFTER
enplane,NONSHIFTER
enquire,NONSHIFTER
enrage,NONSHIFTER
enrapture,NONSHIFTER
enrich,NONSHIFTER
enrobe,NONSHIFTER
enrol,NONSHIFTER
enroll,NONSHIFTER
ensconce,NONSHIFTER
enshrine,NONSHIFTER
enshroud,NONSHIFTER
ensile,NONSHIFTER
ensky,NONSHIFTER
enslave,NONSHIFTER
ensnare,NONSHIFTER
ensnarl,NONSHIFTER
ensue,NONSHIFTER
ensure,NONSHIFTER
entail,NONSHIFTER
entangle,NONSHIFTER
enter,NONSHIFTER
enter_upon,NONSHIFTER
entertain,NONSHIFTER
enthral,NONSHIFTER
enthrall,NONSHIFTER
enthrone,NONSHIFTER
enthuse,NONSHIFTER
entice,NONSHIFTER
entitle,NONSHIFTER
entomb,NONSHIFTER
entrain,NONSHIFTER
entrance,NONSHIFTER
entrap,NONSHIFTER
entreat,NONSHIFTER
entrench,SHIFTER
entrust,NONSHIFTER
entwine,NONSHIFTER
enucleate,NONSHIFTER
enumerate,NONSHIFTER
enunciate,NONSHIFTER
envelop,NONSHIFTER
envenom,NONSHIFTER
environ,NONSHIFTER
envisage,NONSHIFTER
envision,NONSHIFTER
envy,NONSHIFTER
enwrap,NONSHIFTER
epilate,NONSHIFTER
epitomise,NONSHIFTER
epitomize,NONSHIFTER
epoxy,NONSHIFTER
equal,NONSHIFTER
equalise,NONSHIFTER
equalize,NONSHIFTER
equate,NONSHIFTER
equilibrate,NONSHIFTER
equilibrise,NONSHIFTER
equilibrize,NONSHIFTER
equip,NONSHIFTER
equivocate,NONSHIFTER
eradicate,SHIFTER
erase,SHIFTER
erect,NONSHIFTER
erode,SHIFTER
eroticize,NONSHIFTER
err,SHIFTER
eruct,NONSHIFTER
erupt,NONSHIFTER
escalade,NONSHIFTER
escalate,NONSHIFTER
escallop,NONSHIFTER
escape,SHIFTER
escape_from,SHIFTER
eschew,SHIFTER
escort,NONSHIFTER
espouse,NONSHIFTER
espy,NONSHIFTER
essay,NONSHIFTER
establish,NONSHIFTER
esteem,NONSHIFTER
esterify,NONSHIFTER
estimate,NONSHIFTER
estivate,NONSHIFTER
estrange,NONSHIFTER
etch,NONSHIFTER
eternalise,NONSHIFTER
eternalize,NONSHIFTER
eternise,NONSHIFTER
eternize,NONSHIFTER
etherealize,NONSHIFTER
etherialise,NONSHIFTER
etherify,NONSHIFTER
etherise,NONSHIFTER
etherize,NONSHIFTER
etiolate,SHIFTER
etymologise,NONSHIFTER
etymologize,NONSHIFTER
eulogise,NONSHIFTER
eulogize,NONSHIFTER
euphemise,NONSHIFTER
euphemize,NONSHIFTER
europeanise,NONSHIFTER
europeanize,NONSHIFTER
evacuate,NONSHIFTER
evade,SHIFTER
evaluate,NONSHIFTER
evanesce,SHIFTER
evangelise,NONSHIFTER
evangelize,NONSHIFTER
evaporate,SHIFTER
even,NONSHIFTER
even_off,SHIFTER
even_out,SHIFTER
even_up,SHIFTER
eventuate,NONSHIFTER
evert,NONSHIFTER
evict,SHIFTER
evidence,NONSHIFTER
evince,NONSHIFTER
eviscerate,NONSHIFTER
evoke,NONSHIFTER
evolve,NONSHIFTER
exacerbate,NONSHIFTER
exact,NONSHIFTER
exaggerate,NONSHIFTER
exalt,NONSHIFTER
examine,NONSHIFTER
exasperate,NONSHIFTER
excavate,NONSHIFTER
exceed,NONSHIFTER
excel,NONSHIFTER
except,SHIFTER
excerpt,NONSHIFTER
exchange,SHIFTER
excise,SHIFTER
excite,NONSHIFTER
exclaim,NONSHIFTER
exclude,SHIFTER
excogitate,NONSHIFTER
excommunicate,NONSHIFTER
excoriate,NONSHIFTER
excrete,SHIFTER
excruciate,NONSHIFTER
exculpate,SHIFTER
excuse,SHIFTER
execrate,NONSHIFTER
execute,NONSHIFTER
exemplify,NONSHIFTER
exempt,SHIFTER
exenterate,NONSHIFTER
exercise,NONSHIFTER
exert,NONSHIFTER
exfiltrate,SHIFTER
exfoliate,NONSHIFTER
exhale,NONSHIFTER
exhaust,SHIFTER
exhibit,NONSHIFTER
exhilarate,NONSHIFTER
exhort,NONSHIFTER
exhume,NONSHIFTER
exile,SHIFTER
exist,NONSHIFTER
exit,SHIFTER
exonerate,SHIFTER
exorcise,SHIFTER
exorcize,SHIFTER
expand,NONSHIFTER
expatiate,NONSHIFTER
expatriate,SHIFTER
expect,NONSHIFTER
expectorate,NONSHIFTER
expedite,NONSHIFTER
expel,SHIFTER
expend,SHIFTER
expense,NONSHIFTER
experience,NONSHIFTER
experiment,NONSHIFTER
expiate,SHIFTER
expire,SHIFTER
explain,NONSHIFTER
explicate,NONSHIFTER
explode,SHIFTER
exploit,NONSHIFTER
explore,NONSHIFTER
export,NONSHIFTER
expose,SHIFTER
exposit,NONSHIFTER
expostulate,NONSHIFTER
expound,NONSHIFTER
express,NONSHIFTER
express-mail,NONSHIFTER
expropriate,NONSHIFTER
expunge,SHIFTER
expurgate,NONSHIFTER
exsert,NONSHIFTER
exsiccate,NONSHIFTER
extemporise,NONSHIFTER
extemporize,NONSHIFTER
extend,NONSHIFTER
extenuate,SHIFTER
exteriorise,NONSHIFTER
exteriorize,NONSHIFTER
exterminate,SHIFTER
externalise,NONSHIFTER
externalize,NONSHIFTER
extinguish,SHIFTER
extirpate,SHIFTER
extol,NONSHIFTER
extort,NONSHIFTER
extract,SHIFTER
extradite,NONSHIFTER
extrapolate,NONSHIFTER
extravasate,NONSHIFTER
extricate,SHIFTER
extrude,NONSHIFTER
exuberate,NONSHIFTER
exudate,NONSHIFTER
exude,NONSHIFTER
exult,NONSHIFTER
exuviate,NONSHIFTER
eye,NONSHIFTER
eyeball,NONSHIFTER
eyewitness,NONSHIFTER
fabricate,NONSHIFTER
face,NONSHIFTER
face-harden,NONSHIFTER
face-lift,NONSHIFTER
face_off,NONSHIFTER
face_up,NONSHIFTER
facilitate,NONSHIFTER
facsimile,NONSHIFTER
factor,NONSHIFTER
factor_in,NONSHIFTER
factor_out,NONSHIFTER
factorise,NONSHIFTER
factorize,NONSHIFTER
fade,SHIFTER
fade_away,SHIFTER
fade_out,SHIFTER
fag,NONSHIFTER
fag_out,NONSHIFTER
faggot,NONSHIFTER
faggot_up,NONSHIFTER
fagot,NONSHIFTER
fail,SHIFTER
faint,NONSHIFTER
fair,NONSHIFTER
fake,NONSHIFTER
falcon,NONSHIFTER
fall,SHIFTER
fall_apart,SHIFTER
fall_away,SHIFTER
fall_back,SHIFTER
fall_behind,SHIFTER
fall_down,NONSHIFTER
fall_for,NONSHIFTER
fall_in,SHIFTER
fall_off,SHIFTER
fall_open,NONSHIFTER
fall_out,SHIFTER
fall_over,NONSHIFTER
fall_through,SHIFTER
fall_upon,NONSHIFTER
falsify,NONSHIFTER
falter,SHIFTER
familiarise,NONSHIFTER
familiarize,NONSHIFTER
famish,NONSHIFTER
fan,NONSHIFTER
fan_out,NONSHIFTER
fancify,NONSHIFTER
fancy,NONSHIFTER
fancy_up,NONSHIFTER
fantasise,NONSHIFTER
fantasize,NONSHIFTER
fantasy,NONSHIFTER
farce,NONSHIFTER
fare,NONSHIFTER
farm,NONSHIFTER
farm_out,NONSHIFTER
farrow,NONSHIFTER
fart,NONSHIFTER
fascinate,NONSHIFTER
fashion,NONSHIFTER
fast,NONSHIFTER
fasten,NONSHIFTER
fasten_on,NONSHIFTER
fat,NONSHIFTER
fate,NONSHIFTER
father,NONSHIFTER
fathom,NONSHIFTER
fatigue,NONSHIFTER
fatten,NONSHIFTER
fatten_out,NONSHIFTER
fatten_up,NONSHIFTER
fault,NONSHIFTER
favor,NONSHIFTER
favour,NONSHIFTER
fawn,NONSHIFTER
fax,NONSHIFTER
faze,NONSHIFTER
fear,NONSHIFTER
feast,NONSHIFTER
feather,NONSHIFTER
featherbed,NONSHIFTER
feature,NONSHIFTER
fecundate,NONSHIFTER
federalise,NONSHIFTER
federalize,NONSHIFTER
federate,NONSHIFTER
fee,NONSHIFTER
fee-tail,NONSHIFTER
feed,NONSHIFTER
feed_back,NONSHIFTER
feed_in,NONSHIFTER
feed_on,NONSHIFTER
feed_upon,NONSHIFTER
feel,NONSHIFTER
feel_for,NONSHIFTER
feel_out,NONSHIFTER
feign,NONSHIFTER
feint,NONSHIFTER
felicitate,NONSHIFTER
fell,SHIFTER
fellate,NONSHIFTER
felt,NONSHIFTER
felt_up,NONSHIFTER
feminise,NONSHIFTER
feminize,NONSHIFTER
fence,NONSHIFTER
fence_in,NONSHIFTER
