00036925,NONSHIFTER
00037131,NONSHIFTER
00037291,NONSHIFTER
00037507,NONSHIFTER
00037673,NONSHIFTER
00037772,NONSHIFTER
00037912,NONSHIFTER
00038078,NONSHIFTER
00038400,NONSHIFTER
00038562,NONSHIFTER
00038834,NONSHIFTER
00038980,NONSHIFTER
00039098,NONSHIFTER
00039201,NONSHIFTER
00039393,NONSHIFTER
00039537,NONSHIFTER
00039663,NONSHIFTER
00039815,NONSHIFTER
00039919,NONSHIFTER
00040084,NONSHIFTER
00040497,NONSHIFTER
00040659,NONSHIFTER
00040937,NONSHIFTER
00041148,NONSHIFTER
00041285,NONSHIFTER
00041418,NONSHIFTER
00041597,NONSHIFTER
00041748,NONSHIFTER
00041904,NONSHIFTER
00042095,NONSHIFTER
00042210,NONSHIFTER
00042372,NONSHIFTER
00042523,NONSHIFTER
00042667,NONSHIFTER
00042809,NONSHIFTER
00043009,NONSHIFTER
00043211,NONSHIFTER
00043414,NONSHIFTER
00043643,NONSHIFTER
00043768,NONSHIFTER
00043880,NONSHIFTER
00044528,NONSHIFTER
00044795,NONSHIFTER
00044876,NONSHIFTER
00044971,NONSHIFTER
00045077,NONSHIFTER
00045263,NONSHIFTER
00045370,NONSHIFTER
00045548,SHIFTER
00045739,NONSHIFTER
00045868,NONSHIFTER
00046099,NONSHIFTER
00046251,NONSHIFTER
00046749,NONSHIFTER
00046889,NONSHIFTER
00047034,NONSHIFTER
00047228,NONSHIFTER
00047327,NONSHIFTER
00047462,NONSHIFTER
00047662,NONSHIFTER
00048350,NONSHIFTER
00048507,NONSHIFTER
00048629,NONSHIFTER
00048724,NONSHIFTER
00048819,NONSHIFTER
00048914,NONSHIFTER
00049026,NONSHIFTER
00049200,NONSHIFTER
00049386,NONSHIFTER
00049487,NONSHIFTER
00049617,NONSHIFTER
00050032,NONSHIFTER
00050171,NONSHIFTER
00050369,NONSHIFTER
00050777,NONSHIFTER
00050887,NONSHIFTER
00051087,NONSHIFTER
00051228,NONSHIFTER
00051354,NONSHIFTER
00051478,NONSHIFTER
00051659,NONSHIFTER
00051760,NONSHIFTER
00051970,NONSHIFTER
00052091,NONSHIFTER
00052265,NONSHIFTER
00052562,NONSHIFTER
00052752,NONSHIFTER
00052876,NONSHIFTER
00053058,NONSHIFTER
00053234,NONSHIFTER
00053373,NONSHIFTER
00053606,NONSHIFTER
00053776,NONSHIFTER
00054002,NONSHIFTER
00054252,NONSHIFTER
00054345,NONSHIFTER
00054724,NONSHIFTER
00054856,NONSHIFTER
00055281,NONSHIFTER
00055451,NONSHIFTER
00055613,NONSHIFTER
00055835,NONSHIFTER
00055930,NONSHIFTER
00056076,NONSHIFTER
00056303,NONSHIFTER
00056397,NONSHIFTER
00056543,NONSHIFTER
00056644,NONSHIFTER
00057124,NONSHIFTER
00057220,NONSHIFTER
00057379,NONSHIFTER
00057478,NONSHIFTER
00057609,NONSHIFTER
00057728,NONSHIFTER
00057849,NONSHIFTER
00057988,NONSHIFTER
00058124,NONSHIFTER
00058239,NONSHIFTER
00058386,NONSHIFTER
00058548,NONSHIFTER
00058651,NONSHIFTER
00058790,NONSHIFTER
00059147,NONSHIFTER
00059540,NONSHIFTER
00059670,NONSHIFTER
00059834,SHIFTER
00059956,NONSHIFTER
00060248,NONSHIFTER
00060472,NONSHIFTER
00060604,NONSHIFTER
00060850,NONSHIFTER
00060990,NONSHIFTER
00061172,NONSHIFTER
00061366,NONSHIFTER
00061704,NONSHIFTER
00061838,NONSHIFTER
00061974,NONSHIFTER
00062168,NONSHIFTER
00062353,NONSHIFTER
00062545,NONSHIFTER
00062744,NONSHIFTER
00062866,NONSHIFTER
00063062,NONSHIFTER
00063328,NONSHIFTER
00063495,NONSHIFTER
00063687,SHIFTER
00063866,SHIFTER
00064258,NONSHIFTER
00064414,NONSHIFTER
00064660,NONSHIFTER
00064841,NONSHIFTER
00065141,NONSHIFTER
00065410,NONSHIFTER
00065796,NONSHIFTER
00065962,NONSHIFTER
00066456,NONSHIFTER
00066633,NONSHIFTER
00066748,NONSHIFTER
00066900,NONSHIFTER
00067045,NONSHIFTER
00067316,NONSHIFTER
00067621,NONSHIFTER
00067770,NONSHIFTER
00068238,NONSHIFTER
00068398,NONSHIFTER
00068511,NONSHIFTER
00068629,NONSHIFTER
00068783,NONSHIFTER
00068937,NONSHIFTER
00069066,NONSHIFTER
00069341,NONSHIFTER
00069518,NONSHIFTER
00069650,NONSHIFTER
00070210,SHIFTER
00070404,NONSHIFTER
00070507,NONSHIFTER
00070587,NONSHIFTER
00070808,NONSHIFTER
00070949,NONSHIFTER
00071300,NONSHIFTER
00071399,NONSHIFTER
00071556,NONSHIFTER
00071765,NONSHIFTER
00072339,NONSHIFTER
00072483,NONSHIFTER
00072650,NONSHIFTER
00072742,SHIFTER
00073096,NONSHIFTER
00073337,NONSHIFTER
00073566,NONSHIFTER
00073791,NONSHIFTER
00074206,NONSHIFTER
00074311,NONSHIFTER
00074483,NONSHIFTER
00074587,NONSHIFTER
00074774,NONSHIFTER
00075174,NONSHIFTER
00075461,NONSHIFTER
00075628,NONSHIFTER
00075751,NONSHIFTER
00075867,NONSHIFTER
00076153,NONSHIFTER
00076824,NONSHIFTER
00077122,NONSHIFTER
00077211,NONSHIFTER
00077359,NONSHIFTER
00077451,NONSHIFTER
00077703,NONSHIFTER
00077891,NONSHIFTER
00078069,NONSHIFTER
00078154,NONSHIFTER
00078331,NONSHIFTER
00078418,NONSHIFTER
00078513,NONSHIFTER
00079223,SHIFTER
00079382,NONSHIFTER
00079541,NONSHIFTER
00079704,NONSHIFTER
00079922,NONSHIFTER
00080057,NONSHIFTER
00080209,NONSHIFTER
00080342,NONSHIFTER
00080458,NONSHIFTER
00080682,NONSHIFTER
00080825,NONSHIFTER
00081120,NONSHIFTER
00081262,NONSHIFTER
00081478,SHIFTER
00081834,NONSHIFTER
00082061,SHIFTER
00082316,SHIFTER
00082467,NONSHIFTER
00082682,NONSHIFTER
00082877,NONSHIFTER
00083087,NONSHIFTER
00083276,NONSHIFTER
00083414,NONSHIFTER
00083562,NONSHIFTER
00083860,NONSHIFTER
00083983,NONSHIFTER
00084315,NONSHIFTER
00084491,NONSHIFTER
00084799,NONSHIFTER
00084999,NONSHIFTER
00085106,NONSHIFTER
00085259,NONSHIFTER
00085379,NONSHIFTER
00085659,NONSHIFTER
00085829,NONSHIFTER
00086072,NONSHIFTER
00086350,NONSHIFTER
00086587,NONSHIFTER
00087042,NONSHIFTER
00087206,NONSHIFTER
00087405,NONSHIFTER
00087488,NONSHIFTER
00087740,NONSHIFTER
00087961,NONSHIFTER
00088091,NONSHIFTER
00088284,NONSHIFTER
00088465,NONSHIFTER
00088724,NONSHIFTER
00088906,NONSHIFTER
00089076,NONSHIFTER
00089354,NONSHIFTER
00089502,NONSHIFTER
00089725,NONSHIFTER
00089827,NONSHIFTER
00089938,NONSHIFTER
00090138,NONSHIFTER
00090265,NONSHIFTER
00090460,SHIFTER
00090640,NONSHIFTER
00090876,NONSHIFTER
00091265,NONSHIFTER
00091399,NONSHIFTER
00091603,NONSHIFTER
00091720,SHIFTER
00091956,NONSHIFTER
00092045,SHIFTER
00092442,SHIFTER
00092772,NONSHIFTER
00092915,NONSHIFTER
00093079,NONSHIFTER
00093345,NONSHIFTER
00093529,NONSHIFTER
00093733,SHIFTER
00093907,NONSHIFTER
00094066,NONSHIFTER
00094214,NONSHIFTER
00094766,NONSHIFTER
00095025,NONSHIFTER
00095131,NONSHIFTER
00095349,NONSHIFTER
00095501,NONSHIFTER
00095624,NONSHIFTER
00095744,NONSHIFTER
00095890,NONSHIFTER
00096018,NONSHIFTER
00096150,NONSHIFTER
00096274,NONSHIFTER
00096402,NONSHIFTER
00096520,NONSHIFTER
00096783,NONSHIFTER
00096933,NONSHIFTER
00097148,NONSHIFTER
00097375,NONSHIFTER
00097535,NONSHIFTER
00097695,NONSHIFTER
00097837,NONSHIFTER
00098100,NONSHIFTER
00098271,NONSHIFTER
00098524,NONSHIFTER
00098717,NONSHIFTER
00098843,NONSHIFTER
00098938,SHIFTER
00099128,NONSHIFTER
00099271,SHIFTER
00099475,NONSHIFTER
00099798,NONSHIFTER
00099989,NONSHIFTER
00100164,NONSHIFTER
00100305,NONSHIFTER
00100659,NONSHIFTER
00100891,NONSHIFTER
00101031,NONSHIFTER
00101188,NONSHIFTER
00101383,NONSHIFTER
00101533,NONSHIFTER
00101710,NONSHIFTER
00102057,NONSHIFTER
00102174,NONSHIFTER
00102340,SHIFTER
00102545,NONSHIFTER
00102728,NONSHIFTER
00103071,NONSHIFTER
00103373,NONSHIFTER
00103495,NONSHIFTER
00103629,NONSHIFTER
00103780,NONSHIFTER
00103901,NONSHIFTER
00104053,NONSHIFTER
00104219,NONSHIFTER
00104421,NONSHIFTER
00104622,SHIFTER
00105087,NONSHIFTER
00105308,NONSHIFTER
00105532,NONSHIFTER
00105712,NONSHIFTER
00106166,NONSHIFTER
00106346,NONSHIFTER
00106477,NONSHIFTER
00106597,NONSHIFTER
00106714,NONSHIFTER
00106914,NONSHIFTER
00107035,NONSHIFTER
00107173,NONSHIFTER
00107408,SHIFTER
00107543,NONSHIFTER
00107747,NONSHIFTER
00107925,NONSHIFTER
00108107,NONSHIFTER
00108279,NONSHIFTER
00108408,NONSHIFTER
00108551,NONSHIFTER
00108713,NONSHIFTER
00109067,NONSHIFTER
00109197,NONSHIFTER
00109348,NONSHIFTER
00109468,NONSHIFTER
00113228,NONSHIFTER
00113413,NONSHIFTER
00113536,NONSHIFTER
00113661,NONSHIFTER
00113860,NONSHIFTER
00114099,NONSHIFTER
00114289,NONSHIFTER
00114423,NONSHIFTER
00114645,NONSHIFTER
00114965,NONSHIFTER
00115887,SHIFTER
00116011,NONSHIFTER
00116173,NONSHIFTER
00116304,NONSHIFTER
00116427,NONSHIFTER
00116696,NONSHIFTER
00116893,NONSHIFTER
00117038,NONSHIFTER
00117154,NONSHIFTER
00117306,NONSHIFTER
00117432,NONSHIFTER
00117565,NONSHIFTER
00117686,NONSHIFTER
00117793,NONSHIFTER
00118243,NONSHIFTER
00118331,NONSHIFTER
00118572,NONSHIFTER
00118882,NONSHIFTER
00119074,NONSHIFTER
00119332,NONSHIFTER
00119533,NONSHIFTER
00119681,NONSHIFTER
00119903,NONSHIFTER
00120025,NONSHIFTER
00120124,NONSHIFTER
00120483,NONSHIFTER
00120604,NONSHIFTER
00120854,NONSHIFTER
00121022,NONSHIFTER
00121195,NONSHIFTER
00121314,NONSHIFTER
00121486,NONSHIFTER
00121734,NONSHIFTER
00121905,NONSHIFTER
00122097,NONSHIFTER
00122293,NONSHIFTER
00122456,NONSHIFTER
00122661,NONSHIFTER
00122826,NONSHIFTER
00122978,NONSHIFTER
00123702,NONSHIFTER
00123882,NONSHIFTER
00124034,NONSHIFTER
00124250,NONSHIFTER
00124467,NONSHIFTER
00124662,NONSHIFTER
00124886,NONSHIFTER
00125097,NONSHIFTER
00125255,NONSHIFTER
00125441,NONSHIFTER
00125649,NONSHIFTER
00125951,NONSHIFTER
00126072,NONSHIFTER
00133786,NONSHIFTER
00133944,NONSHIFTER
00134136,NONSHIFTER
00134372,NONSHIFTER
00134545,NONSHIFTER
00134706,NONSHIFTER
00134821,NONSHIFTER
00135093,NONSHIFTER
00135386,NONSHIFTER
00135665,NONSHIFTER
00135852,NONSHIFTER
00136062,NONSHIFTER
00136251,NONSHIFTER
00136375,NONSHIFTER
00136481,NONSHIFTER
00136608,NONSHIFTER
00136799,NONSHIFTER
00137133,NONSHIFTER
00137760,NONSHIFTER
00137889,NONSHIFTER
00138037,NONSHIFTER
00138180,NONSHIFTER
00138328,NONSHIFTER
00139187,NONSHIFTER
00139406,NONSHIFTER
00139549,NONSHIFTER
00139728,NONSHIFTER
00140571,NONSHIFTER
00140787,NONSHIFTER
00141182,NONSHIFTER
00141344,NONSHIFTER
00141452,NONSHIFTER
00141569,NONSHIFTER
00141734,NONSHIFTER
00141875,NONSHIFTER
00142011,NONSHIFTER
00142787,NONSHIFTER
00142885,NONSHIFTER
00143024,NONSHIFTER
00143158,NONSHIFTER
00143360,NONSHIFTER
00143524,NONSHIFTER
00143734,NONSHIFTER
00143860,NONSHIFTER
00143989,NONSHIFTER
00144134,NONSHIFTER
00144266,NONSHIFTER
00144364,NONSHIFTER
00144514,NONSHIFTER
00144670,NONSHIFTER
00144967,NONSHIFTER
00145119,NONSHIFTER
00145268,NONSHIFTER
00145443,NONSHIFTER
00145592,NONSHIFTER
00145722,NONSHIFTER
00145843,NONSHIFTER
00145958,NONSHIFTER
00147635,NONSHIFTER
00148161,NONSHIFTER
00148292,SHIFTER
00148583,NONSHIFTER
00148787,NONSHIFTER
00148938,NONSHIFTER
00149116,NONSHIFTER
00149289,NONSHIFTER
00149403,NONSHIFTER
00149916,NONSHIFTER
00150107,NONSHIFTER
00150596,NONSHIFTER
00150797,NONSHIFTER
00150934,NONSHIFTER
00151099,NONSHIFTER
00151268,NONSHIFTER
00151394,NONSHIFTER
00151509,SHIFTER
00152378,SHIFTER
00152582,SHIFTER
00152707,SHIFTER
00152881,SHIFTER
00153083,NONSHIFTER
00153784,SHIFTER
00153949,NONSHIFTER
00154196,NONSHIFTER
00154416,NONSHIFTER
00154586,NONSHIFTER
00154774,NONSHIFTER
00154854,SHIFTER
00154951,NONSHIFTER
00155214,NONSHIFTER
00155355,NONSHIFTER
00155535,NONSHIFTER
00155677,NONSHIFTER
00155835,NONSHIFTER
00155947,NONSHIFTER
00156084,SHIFTER
00156293,SHIFTER
00156409,NONSHIFTER
00157027,NONSHIFTER
00157270,NONSHIFTER
00157431,NONSHIFTER
00157652,NONSHIFTER
00157758,NONSHIFTER
00157902,NONSHIFTER
00158030,NONSHIFTER
00158192,NONSHIFTER
00158311,NONSHIFTER
00158495,NONSHIFTER
00158612,NONSHIFTER
00159044,NONSHIFTER
00159176,NONSHIFTER
00159361,NONSHIFTER
00159450,NONSHIFTER
00159688,NONSHIFTER
00159894,NONSHIFTER
00160069,NONSHIFTER
00160255,NONSHIFTER
00160461,NONSHIFTER
00160688,NONSHIFTER
00160820,NONSHIFTER
00161033,NONSHIFTER
00161539,NONSHIFTER
00161680,NONSHIFTER
00161795,NONSHIFTER
00161975,NONSHIFTER
00162158,NONSHIFTER
00162357,NONSHIFTER
00162496,SHIFTER
00163059,NONSHIFTER
00163249,NONSHIFTER
00163511,NONSHIFTER
00163723,NONSHIFTER
00163880,NONSHIFTER
00164009,NONSHIFTER
00164252,NONSHIFTER
00164466,NONSHIFTER
00164624,NONSHIFTER
00164911,NONSHIFTER
00165052,NONSHIFTER
00165258,NONSHIFTER
00165426,NONSHIFTER
00165597,NONSHIFTER
00165779,NONSHIFTER
00166028,NONSHIFTER
00166139,NONSHIFTER
00166265,NONSHIFTER
00166401,NONSHIFTER
00166556,NONSHIFTER
00166653,NONSHIFTER
00166760,SHIFTER
00166999,NONSHIFTER
00167193,NONSHIFTER
00167343,NONSHIFTER
00167460,NONSHIFTER
00167632,NONSHIFTER
00167742,NONSHIFTER
00168025,NONSHIFTER
00168201,NONSHIFTER
00168396,NONSHIFTER
00168718,NONSHIFTER
00168984,NONSHIFTER
00169106,NONSHIFTER
00169266,NONSHIFTER
00169614,NONSHIFTER
00170189,NONSHIFTER
00170308,NONSHIFTER
00170503,NONSHIFTER
00170701,NONSHIFTER
00171010,NONSHIFTER
00171140,NONSHIFTER
00171352,NONSHIFTER
00171471,NONSHIFTER
00171599,NONSHIFTER
00171865,NONSHIFTER
00172271,NONSHIFTER
00172394,NONSHIFTER
00172518,NONSHIFTER
00172745,SHIFTER
00172922,SHIFTER
00173020,NONSHIFTER
00173172,NONSHIFTER
00173351,SHIFTER
00175817,NONSHIFTER
00176031,NONSHIFTER
00176147,NONSHIFTER
00176337,SHIFTER
00176469,NONSHIFTER
00176628,NONSHIFTER
00176766,NONSHIFTER
00176884,NONSHIFTER
00177021,NONSHIFTER
00177146,NONSHIFTER
00177253,NONSHIFTER
00177588,NONSHIFTER
00177724,NONSHIFTER
00177871,NONSHIFTER
00177994,NONSHIFTER
00178216,NONSHIFTER
00178349,NONSHIFTER
00178494,NONSHIFTER
00178616,NONSHIFTER
00178766,SHIFTER
00178887,NONSHIFTER
00179012,SHIFTER
00179205,SHIFTER
00179372,NONSHIFTER
00179456,NONSHIFTER
00179712,NONSHIFTER
00179863,NONSHIFTER
00179997,NONSHIFTER
00180104,NONSHIFTER
00180221,NONSHIFTER
00180342,NONSHIFTER
00180460,NONSHIFTER
00180640,NONSHIFTER
00180747,SHIFTER
00180873,NONSHIFTER
00180982,NONSHIFTER
00181150,NONSHIFTER
00181325,NONSHIFTER
00181403,NONSHIFTER
00181579,NONSHIFTER
00181704,SHIFTER
00181809,SHIFTER
00182020,NONSHIFTER
00182182,NONSHIFTER
00182414,NONSHIFTER
00182551,NONSHIFTER
00183528,NONSHIFTER
00183651,NONSHIFTER
00183902,NONSHIFTER
00184024,NONSHIFTER
00184262,NONSHIFTER
00184522,NONSHIFTER
00184656,NONSHIFTER
00184778,NONSHIFTER
00184931,NONSHIFTER
00185052,NONSHIFTER
00185248,NONSHIFTER
00185493,NONSHIFTER
00185610,NONSHIFTER
00185843,NONSHIFTER
00186002,NONSHIFTER
00186146,NONSHIFTER
00186306,NONSHIFTER
00186591,NONSHIFTER
00186712,NONSHIFTER
00186885,NONSHIFTER
00187057,NONSHIFTER
00187161,NONSHIFTER
00187292,NONSHIFTER
00187413,NONSHIFTER
00187560,NONSHIFTER
00187671,NONSHIFTER
00188206,NONSHIFTER
00188343,NONSHIFTER
00188458,NONSHIFTER
00188584,NONSHIFTER
00188707,NONSHIFTER
00188798,NONSHIFTER
00188912,NONSHIFTER
00189053,NONSHIFTER
00189281,NONSHIFTER
00189394,NONSHIFTER
00189521,NONSHIFTER
00189696,NONSHIFTER
00189843,NONSHIFTER
00190001,NONSHIFTER
00190155,NONSHIFTER
00190259,NONSHIFTER
00190355,NONSHIFTER
00190512,NONSHIFTER
00190721,NONSHIFTER
00190918,NONSHIFTER
00191014,NONSHIFTER
00191218,NONSHIFTER
00191331,NONSHIFTER
00191552,SHIFTER
00191717,NONSHIFTER
00191849,SHIFTER
00192060,SHIFTER
00192272,NONSHIFTER
00192383,SHIFTER
00192688,SHIFTER
00192803,NONSHIFTER
00193003,NONSHIFTER
00193180,NONSHIFTER
00193474,NONSHIFTER
00193672,SHIFTER
00193830,NONSHIFTER
00194134,NONSHIFTER
00194298,NONSHIFTER
00194423,NONSHIFTER
00194514,NONSHIFTER
00194717,NONSHIFTER
00194878,SHIFTER
00195040,NONSHIFTER
00195156,NONSHIFTER
00195256,NONSHIFTER
00195435,NONSHIFTER
00195565,NONSHIFTER
00195686,SHIFTER
00195961,NONSHIFTER
00196157,NONSHIFTER
00196368,NONSHIFTER
00196596,SHIFTER
00196708,SHIFTER
00196970,NONSHIFTER
00197133,NONSHIFTER
00197365,NONSHIFTER
00197466,SHIFTER
00197581,NONSHIFTER
00197693,NONSHIFTER
00197798,NONSHIFTER
00197965,NONSHIFTER
00198119,NONSHIFTER
00198331,NONSHIFTER
00198432,NONSHIFTER
00198588,NONSHIFTER
00198742,NONSHIFTER
00198852,NONSHIFTER
00198998,NONSHIFTER
00199085,SHIFTER
00199225,SHIFTER
00199442,SHIFTER
00199684,NONSHIFTER
00199854,NONSHIFTER
00200023,SHIFTER
00200276,SHIFTER
00200606,NONSHIFTER
00200761,NONSHIFTER
00201227,NONSHIFTER
00201398,NONSHIFTER
00201771,NONSHIFTER
00201982,NONSHIFTER
00202086,NONSHIFTER
00202270,SHIFTER
00202453,SHIFTER
00202600,NONSHIFTER
00202809,NONSHIFTER
00202933,NONSHIFTER
00203148,NONSHIFTER
00203298,NONSHIFTER
00203443,NONSHIFTER
00203575,NONSHIFTER
00203918,NONSHIFTER
00204101,NONSHIFTER
00204228,SHIFTER
00204643,SHIFTER
00204753,SHIFTER
00204947,NONSHIFTER
00205112,NONSHIFTER
00205234,NONSHIFTER
00205454,SHIFTER
00206006,NONSHIFTER
00206174,NONSHIFTER
00206293,SHIFTER
00207205,NONSHIFTER
00207406,SHIFTER
00207592,NONSHIFTER
00207826,NONSHIFTER
00207996,NONSHIFTER
00208136,SHIFTER
00208319,NONSHIFTER
00208463,SHIFTER
00208618,NONSHIFTER
00208905,SHIFTER
00209244,SHIFTER
00209582,SHIFTER
00209846,NONSHIFTER
00210024,NONSHIFTER
00210263,SHIFTER
00210536,NONSHIFTER
00210685,NONSHIFTER
00210907,NONSHIFTER
00211073,SHIFTER
00211164,NONSHIFTER
00211427,NONSHIFTER
00211534,NONSHIFTER
00211822,NONSHIFTER
00212068,NONSHIFTER
00212278,NONSHIFTER
00212475,NONSHIFTER
00212662,NONSHIFTER
00212840,NONSHIFTER
00213216,NONSHIFTER
00213460,NONSHIFTER
00213649,NONSHIFTER
00213779,NONSHIFTER
00213970,NONSHIFTER
00214138,NONSHIFTER
00214220,NONSHIFTER
00214446,NONSHIFTER
00214694,NONSHIFTER
00214833,NONSHIFTER
00215050,NONSHIFTER
00215220,NONSHIFTER
00215377,NONSHIFTER
00215680,NONSHIFTER
00215789,NONSHIFTER
00216087,NONSHIFTER
00216226,NONSHIFTER
00216483,NONSHIFTER
00216642,NONSHIFTER
00216987,NONSHIFTER
00217118,NONSHIFTER
00217227,NONSHIFTER
00217417,NONSHIFTER
00217578,NONSHIFTER
00217853,NONSHIFTER
00218002,NONSHIFTER
00218126,NONSHIFTER
00218382,NONSHIFTER
00218640,NONSHIFTER
00218756,NONSHIFTER
00218901,NONSHIFTER
00219314,NONSHIFTER
00219438,NONSHIFTER
00219650,NONSHIFTER
00219742,NONSHIFTER
00219829,NONSHIFTER
00220023,NONSHIFTER
00220201,NONSHIFTER
00220389,NONSHIFTER
00220541,NONSHIFTER
00220702,NONSHIFTER
00220887,NONSHIFTER
00221127,SHIFTER
00221295,NONSHIFTER
00221839,NONSHIFTER
00222033,NONSHIFTER
00222144,NONSHIFTER
00222266,NONSHIFTER
00222390,NONSHIFTER
00222561,NONSHIFTER
00222754,NONSHIFTER
00222898,NONSHIFTER
00223154,NONSHIFTER
00223287,NONSHIFTER
00223419,NONSHIFTER
00223535,NONSHIFTER
00223676,NONSHIFTER
00223800,NONSHIFTER
00223926,SHIFTER
00224354,SHIFTER
00224594,SHIFTER
00224721,NONSHIFTER
00224886,SHIFTER
00225077,SHIFTER
00225327,NONSHIFTER
00225864,SHIFTER
00226006,NONSHIFTER
00226116,SHIFTER
00226258,SHIFTER
00226497,NONSHIFTER
00226805,NONSHIFTER
00226992,NONSHIFTER
00227308,NONSHIFTER
00227468,NONSHIFTER
00227591,NONSHIFTER
00228093,NONSHIFTER
00228231,NONSHIFTER
00228339,SHIFTER
00228445,SHIFTER
00228553,NONSHIFTER
00228662,NONSHIFTER
00228947,NONSHIFTER
00229081,NONSHIFTER
00229284,NONSHIFTER
00229452,NONSHIFTER
00229706,NONSHIFTER
00230031,NONSHIFTER
00230227,NONSHIFTER
00230459,NONSHIFTER
00230702,NONSHIFTER
00230988,NONSHIFTER
00231172,NONSHIFTER
00231714,NONSHIFTER
00231871,NONSHIFTER
00231983,NONSHIFTER
00232402,NONSHIFTER
00232527,NONSHIFTER
00232651,NONSHIFTER
00232796,NONSHIFTER
00232932,NONSHIFTER
00233086,NONSHIFTER
00233215,NONSHIFTER
00233328,SHIFTER
00233461,SHIFTER
00233575,NONSHIFTER
00233707,NONSHIFTER
